Data Through Date,Project ID,Interconnection Date,Utility,City/Town,County,ZIP Code,Division,Substation,Circuit ID,Storage Type,Developer,Metering Method,Energy Storage System Size (kWac),Georeference
12/31/2025,350899,01/03/2022,National Grid,Gouverneur,St Lawrence,13642,029 - Gouvernur,N. GOVERNEUR 983,36_29_98352,Battery,Wililam Silva (RaVolt LLC),NM,27,POINT (-75.46686 44.3358)
12/31/2025,18153,12/10/2021,RGE,PITTSFORD,Monroe,14534,Canandaigua,0106RO5165-251 Mendon Center RD,0106RO5165,Battery,SED dba GreenSpark Solar,NM,5.8,POINT (-77.51679 43.09137)
12/31/2025,PAM-2024-375722,03/12/2024,PSEGLI,HICKSVILLE,Nassau,11801,,810,8059,Battery,"Sunrun, Inc.",NM,5,POINT (-73.52743 40.76382)
12/31/2025,PAM-2022-268195,02/03/2023,PSEGLI,MATTITUCK,Suffolk,11952,,8579,5969,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-72.5319 40.99216)
12/31/2025,PAM-2023-334375,10/13/2023,PSEGLI,OCEANSIDE,Nassau,11572,,229,9196,Battery,"EmPower CES, LLC",NM,15,POINT (-73.64036 40.64212)
12/31/2025,28560,10/14/2025,NYSEG,SOUTH SALEM,Westchester,10590,Brewster,NYS-POUND RIDGE 455,1106855,Battery,Solar City Corp DBA Tesla,NM,11.5,POINT (-73.55171 41.26877)
12/31/2025,PAM-2022-221308,12/07/2022,PSEGLI,E MARION,Suffolk,11939,,364,9373,Battery,Hytech Solar Inc.,NM,10,POINT (-72.33926 41.12855)
12/31/2025,15592,11/25/2019,RGE,ROCHESTER,Monroe,14618,Rochester,0420RO2181-3690 East AVE,0420RO2181,Battery,SED dba GreenSpark Solar,NM,9.3,POINT (-77.56763 43.12996)
12/31/2025,CH-15762,10/04/2022,Central Hudson,Lake Katrine,Ulster,12449,Kingston,Lincoln Park,2011,Battery,Tesla Energy Operations Inc,NM,7.6,POINT (-74.00002 41.99924)
12/31/2025,23645,06/20/2024,NYSEG,CANDOR,Tioga,13743,Binghamton,NYS-CANDOR 529,4301201,Battery,My Solar Grid,NM,10,POINT (-76.33948 42.22944)
12/31/2025,PAM-2023-308596,03/17/2023,PSEGLI,LONG BCH,Nassau,11561,,1420,6228,Battery,"EmPower CES, LLC",NM,5,POINT (-73.66608 40.58939)
12/31/2025,CH-16446,04/18/2023,Central Hudson,Wawarsing,Ulster,12489,Kingston,Honk Falls,3071,Battery,"Tesla Energy Operations, Inc",NM,15.2,POINT (-74.35582 41.75955)
12/31/2025,DGINT-15515,04/02/2025,O&R,MIDDLETOWN,Orange,10940,WEST,Shoemaker,41579,Battery,Infinity Solar,NM,23,POINT (-74.42261 41.44584)
12/31/2025,DGINT-14050,01/08/2024,O&R,MIDDLETOWN,Orange,10941,WEST,East Wallkill,15-3-13,Battery,Sunrun Inc,NM,18,POINT (-74.36007 41.47205)
12/31/2025,PAM-2021-142863,02/24/2022,PSEGLI,RONKONKOMA,Suffolk,11779,,1014,7256,Battery,"Sunrun, Inc.",NM,10,POINT (-73.12412 40.8062)
12/31/2025,SDG-48788,05/03/2023,Con Ed,Cortlandt Manor,Westchester,10567,CENY-W,Buchanan,furnace dock-2,Battery,Venture Solar,NM,7.68,POINT (-73.89438 41.27436)
12/31/2025,PAM-2024-380467,10/04/2024,PSEGLI,HUNTINGTON,Suffolk,11743,,284,4037,Battery,"Sunrun, Inc.",NM,5,POINT (-73.42913 40.8722)
12/31/2025,SDG-35312,05/12/2022,Con Ed,New Rochelle,Westchester,10801,CENY-W,Washington Street,86U2,Battery,Sunrun Inc,NM,6,POINT (-73.78694 40.92011)
12/31/2025,21375,11/10/2023,NYSEG,Pawling,Dutchess,12564,Brewster,NYS-PAWLING 508,1106668,Battery,Solar City Corp DBA Tesla,NM,5,POINT (-73.60084 41.56267)
12/31/2025,CH-10254,09/24/2018,Central Hudson,Kingston,Ulster,12401,Kingston,High Falls,3023,Battery,SolarCity DBA Tesla,NM,5,POINT (-73.99737 41.92698)
12/31/2025,PAM-2018-61064,03/18/2019,PSEGLI,East Patchogue,Suffolk,11772,,340,7513,Battery,Solar City,NM,5,POINT (-73.01021 40.76241)
12/31/2025,403364,06/23/2022,National Grid,Bolton Landing,Warren,12814,040 - Warrensburg,BOLTON 284,36_40_28452,Battery,Justine Dobert (Apex Solar),NM,11.4,POINT (-73.65488 43.55799)
12/31/2025,PAM-2022-200534,09/08/2022,PSEGLI,LONG BCH,Nassau,11561,,,,Battery,"EmPower CES, LLC",NM,5,POINT (-73.66608 40.58939)
12/31/2025,PAM-2022-190248,01/27/2023,PSEGLI,MANHASSET,Nassau,11030,,174,5654,Battery,"Tesla, Inc.",NM,10,POINT (-73.69817 40.79822)
12/31/2025,DGINT-12160,10/06/2022,O&R,WARWICK,Orange,10990,CENTRAL,Wisner,80-3-13,Battery,Sunrun Inc,NM,9.6,POINT (-74.35825 41.25848)
12/31/2025,PAM-2022-188504,12/05/2022,PSEGLI,WHEATLY HTS,Suffolk,11798,,1453,9727,Battery,"Sunrun, Inc.",NM,5,POINT (-73.358 40.75985)
12/31/2025,PAM-2021-93874,09/23/2021,PSEGLI,Wheatley Heights,Suffolk,11798,,1453,7503,Battery,sunrun,NM,5,POINT (-73.358 40.75985)
12/31/2025,PAM-2021-154594,01/24/2022,PSEGLI,JERICHO,Nassau,11753,,403,7789,Battery,"Tesla, Inc.",NM,15,POINT (-73.53813 40.791)
12/31/2025,DGINT-07018,11/29/2018,O&R,NEW CITY,Rockland,10956,EAST,Little Tor,16M3-11-13,Battery,SolarCity,NM,5,POINT (-74.0104 41.14829)
12/31/2025,23459,05/10/2024,NYSEG,ITHACA,Tompkins,14850,Ithaca,NYS-ETNA 709,4300902,Battery,My Solar Grid,NM,10,POINT (-76.49546 42.44051)
12/31/2025,CH-15239,08/24/2022,Central Hudson,Saugerties,Ulster,12477,Kingston,Saugerties,3006,Battery,Kassleman Solar,NM,7.6,POINT (-73.95246 42.07778)
12/31/2025,SDG-81599,02/26/2025,Con Ed,Briarcliff Manor,Westchester,10510,CENY-W,Ossining West,briarcliff-1,Battery,Tesla,NM,23,POINT (-73.83079 41.15066)
12/31/2025,25053,01/22/2025,NYSEG,GILBOA,Schoharie,12076,Oneonta,NYS-GRAND GORGE 245,2307645,Battery,Solar City Corp DBA Tesla,NM,23,POINT (-74.44904 42.39738)
12/31/2025,20365,12/21/2022,NYSEG,Mahopac,Putnam,10541,Brewster,NYS-CARMEL 501,1109701,Battery,Infinity Solar Systems,NM,5.76,POINT (-73.73995 41.36778)
12/31/2025,CH-15026,01/12/2023,Central Hudson,Lake Katrine,Ulster,12449,Kingston,Lincoln Park,2011,Battery,"Sunrun Installation Services, Inc.",NM,7.6,POINT (-74.00002 41.99924)
12/31/2025,PAM-2022-222141,04/25/2023,PSEGLI,HUNTINGTON,Suffolk,11743,,218,4057,Battery,"Tesla, Inc.",NM,15,POINT (-73.42913 40.8722)
12/31/2025,PAM-2025-386756,05/07/2025,PSEGLI,E ISLIP,Suffolk,11730,,363,4360,Battery,"Sunrun, Inc.",NM,5,POINT (-73.19132 40.73384)
12/31/2025,DGINT-15753,05/06/2025,O&R,WEST NYACK,Rockland,10994,EAST,West Nyack,21-11-13,Battery,Sunrun Inc,NM,11.5,POINT (-73.97246 41.10232)
12/31/2025,PAM-2023-325347,06/01/2023,PSEGLI,VALLEY STRM,Nassau,11581,,4889,1101,Battery,"Sunrun, Inc.",NM,5,POINT (-73.70316 40.65376)
12/31/2025,DGINT-15221,11/15/2024,O&R,MIDDLETOWN,Orange,10940,WEST,Hartley Road,13-7-13,Battery,Sunrun Inc,NM,10,POINT (-74.42261 41.44584)
12/31/2025,PAM-2021-168787,10/03/2022,PSEGLI,NEW HYDE PK,Nassau,11040,,681,6520,Battery,"Tesla, Inc.",NM,10,POINT (-73.68027 40.73365)
12/31/2025,PAM-2021-157758,02/03/2022,PSEGLI,SYOSSET,Nassau,11791,,217,5535,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.49544 40.82746)
12/31/2025,DGINT-14173,05/08/2024,O&R,PEARL RIVER,Rockland,10965,EAST,Nanuet,53-6-13,Battery,Sunrun Inc,NM,6.48,POINT (-74.0243 41.05985)
12/31/2025,PAM-2021-135104,12/17/2021,PSEGLI,MASSAPEQUA,Nassau,11758,,118,919,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.46519 40.6923)
12/31/2025,PAM-2021-151590,11/21/2022,PSEGLI,NEW HYDE PK,Nassau,11040,,387,8868,Battery,"Tesla, Inc.",NM,10,POINT (-73.68027 40.73365)
12/31/2025,DGINT-15630,05/16/2025,O&R,MIDDLETOWN,Orange,10940,WEST,Washington Heights,109-3-13,Battery,SolarCity,NM,11.5,POINT (-74.42261 41.44584)
12/31/2025,PAM-2023-313478,09/15/2023,PSEGLI,RONKONKOMA,Suffolk,11779,,1013,4626,Battery,"Trinity Solar, Inc.",NM,10,POINT (-73.12412 40.8062)
12/31/2025,PAM-2021-118204,02/09/2022,PSEGLI,WYANDANCH,Suffolk,11798,,1453,9727,Battery,"Sunrun, Inc.",NM,5,POINT (-73.358 40.75985)
12/31/2025,SDG-22187,07/22/2020,Con Ed,Thornwood,Westchester,10594,CENY-W,Grasslands,69U1,Battery,Tesla,NM,15,POINT (-73.77566 41.12123)
12/31/2025,CH-17625,08/31/2023,Central Hudson,Stanfordville,Dutchess,12581,Poughkeepsie,Stanfordville,7072,Battery,PlugPV,NM,5,POINT (-73.70183 41.87135)
12/31/2025,PAM-2022-281514,02/02/2023,PSEGLI,MANHASSET,Nassau,11030,,174,415,Battery,"Tesla, Inc.",NM,20,POINT (-73.69817 40.79822)
12/31/2025,PAM-2022-181192,11/18/2022,PSEGLI,VALLEY STRM,Nassau,11580,,867,8702,Battery,"Tesla, Inc.",NM,10,POINT (-73.70851 40.66419)
12/31/2025,312715,01/29/2021,National Grid,Bernhards Bay,Oswego,13028,011 - Syracuse,W. CLEVELAND 326,36_18_32651,Battery,Austin Jarvis (Green Visions Solar LLC),NM,17.1,POINT (-75.94108 43.24476)
12/31/2025,PAM-2022-231372,12/09/2022,PSEGLI,LEVITTOWN,Nassau,11756,,810,8059,Battery,"Tesla, Inc.",NM,5,POINT (-73.51411 40.72602)
12/31/2025,PAM-2020-79816,12/29/2020,PSEGLI,Uniondale,Nassau,11553,,1949,183,Battery,TESLA,NM,5,POINT (-73.59349 40.71795)
12/31/2025,DGINT-14767,09/04/2024,O&R,CHESTER,Orange,10918,CENTRAL,Hunt,84-1-13,Battery,Sunrun Inc,NM,3.8,POINT (-74.27362 41.36149)
12/31/2025,PAM-2021-139194,12/01/2021,PSEGLI,SMITHTOWN,Suffolk,11787,,1249,6448,Battery,"Sunrun, Inc.",NM,5,POINT (-73.23461 40.84723)
12/31/2025,CH-18908,03/04/2024,Central Hudson,Newburgh,Orange,12550,Newburgh,West Balmville,4014,Battery,SunRun Installations INC,NM,5,POINT (-74.01023 41.49994)
12/31/2025,CH-22806,09/12/2025,Central Hudson,Rhinebeck,Dutchess,12572,Poughkeepsie,Rhinebeck,7053,Battery,"New York State Solar Farm, Inc.",NM,11.5,POINT (-73.90971 41.92704)
12/31/2025,PAM-2022-246907,04/12/2023,PSEGLI,RIVERHEAD,Suffolk,11901,,3473,9148,Battery,"EmPower CES, LLC",NM,10,POINT (-72.66016 40.95036)
12/31/2025,PAM-2023-364460,01/08/2024,PSEGLI,OCEANSIDE,Nassau,11572,,229,9196,Battery,Surf Clean Energy Inc.,NM,5,POINT (-73.64036 40.64212)
12/31/2025,269272,11/22/2023,National Grid,Albany,Albany,12205,030-Albany,MCKOWNVILLE 327,36_30_32755,Battery,Dave Scarfo (SAI Group),,420,POINT (-73.82549 42.71905)
12/31/2025,CH-21139,03/17/2025,Central Hudson,Poughkeepsie,Dutchess,12603,Poughkeepsie,Todd Hill,6056,Battery,SunRun Installations INC,NM,11.5,POINT (-73.89901 41.69646)
12/31/2025,PAM-2020-82738,12/16/2020,PSEGLI,Wantagh,Nassau,11793,,1949,3181,Battery,Green Logic,NM,5,POINT (-73.50984 40.67585)
12/31/2025,19789,11/07/2022,NYSEG,NORTH SALEM,Westchester,10560,Brewster,NYS-PEACH LAKE 250,1106750,Battery,Green Hybrid Energy Solutions,NM,22,POINT (-73.58904 41.33151)
12/31/2025,DGINT-06750,04/11/2018,O&R,MONROE,Orange,10950,CENTRAL,Monroe,61-6-13,Battery,SolarCity,NM,5,POINT (-74.18712 41.32822)
12/31/2025,566242,01/16/2024,National Grid,Rush,Monroe,14543,005-Avon,E. GOLAH 51,36_05_5156,Battery,Connor Dawson (GreenSpark Solar),NM,5.8,POINT (-77.64552 42.99608)
12/31/2025,19991,09/12/2022,RGE,SPENCERPORT,Monroe,14559,Rochester,0113RO5228-2670 Union ST,0113RO5228,Battery,Solar City Corp DBA Tesla,NM,5.8,POINT (-77.80545 43.18626)
12/31/2025,PAM-2018-54358,07/01/2019,PSEGLI,Jericho,Nassau,11753,,403,7789,Battery,Tesla,NM,5,POINT (-73.53813 40.791)
12/31/2025,PAM-2025-387189,08/06/2025,PSEGLI,HOLTSVILLE,Suffolk,11742,,3643,5156,Battery,Hytech Solar Inc.,NM,5,POINT (-73.04096 40.81487)
12/31/2025,PAM-2023-328040,05/15/2024,PSEGLI,BRENTWOOD,Suffolk,11717,,379,277,Battery,"Tesla, Inc.",NM,5,POINT (-73.24648 40.78114)
12/31/2025,PAM-2025-394777,12/31/2025,PSEGLI,LONG BCH,Nassau,11561,,581,6632,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.66608 40.58939)
12/31/2025,PAM-2021-97348,05/12/2021,PSEGLI,N BABYLON,Suffolk,11703,,952,5280,Battery,"Sunrun, Inc.",NM,5,POINT (-73.32105 40.74012)
12/31/2025,PAM-2025-386935,08/26/2025,PSEGLI,ELMONT,Nassau,11003,,867,2965,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.7044 40.70754)
12/31/2025,PAM-2019-75214,01/19/2022,PSEGLI,Commack,Suffolk,11725,,237,435,Battery,TESLA,NM,15,POINT (-73.29144 40.84713)
12/31/2025,463917,05/04/2023,National Grid,Clinton,Oneida,13323,017-Utica,CLINTON 604,36_17_60451,Battery,Justin Bonds (Tesla Energy Operation Inc),NM,7.6,POINT (-75.37879 43.04824)
12/31/2025,PAM-2024-384105,12/02/2024,PSEGLI,HUNT STA,Suffolk,11746,,218,8311,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.3951 40.83655)
12/31/2025,PAM-2024-381519,03/12/2025,PSEGLI,SEAFORD,Nassau,11783,,461,7618,Battery,"Tesla, Inc.",NM,23,POINT (-73.48705 40.66609)
12/31/2025,PAM-2022-173863,06/07/2022,PSEGLI,SOUTHAMPTON,Suffolk,11968,,3590,1972,Battery,"Sunrun, Inc.",NM,5,POINT (-72.38492 40.88804)
12/31/2025,CH-20068,08/08/2024,Central Hudson,Rock Tavern,Orange,12575,Newburgh,Coldenham,4024,Battery,SunRun Installations INC,NM,10,POINT (-74.18309 41.46662)
12/31/2025,PAM-2021-150374,04/19/2022,PSEGLI,LEVITTOWN,Nassau,11756,,1949,4718,Battery,Hytech Solar Inc.,NM,10,POINT (-73.51411 40.72602)
12/31/2025,26694,08/05/2025,NYSEG,Lockport,Niagara,14094,Lockport,NYS-VINE ST 103,3200103,Battery,SED dba GreenSpark Solar,NM,10,POINT (-78.69511 43.16926)
12/31/2025,14274,08/08/2019,NYSEG,Plattsburgh,Clinton,12901,Plattsburgh,NYS-WOODRUFF POND 461,1501502,Battery,Colin Read,NM,7.6,POINT (-73.45303 44.69912)
12/31/2025,CH-22201,06/06/2025,Central Hudson,Catskill,Greene,12414,Catskill,North Catskill,2003,Battery,"Tesla Energy Operations, Inc.",NM,11.5,POINT (-73.86422 42.21773)
12/31/2025,PAM-2021-161367,03/14/2022,PSEGLI,NESCONSET,Suffolk,11767,,367,4445,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.14014 40.84092)
12/31/2025,SDG-51566,01/24/2023,Con Ed,Mount Kisco,Westchester,10549,CENY-W,Millwood West,7W51,Battery,Tesla,NM,5,POINT (-73.72663 41.20689)
12/31/2025,PAM-2019-63130,08/20/2020,PSEGLI,NEW HYDE PK,Nassau,11040,,457,1530,Battery,Harvest Power LLC,NM,5,POINT (-73.68027 40.73365)
12/31/2025,PAM-2021-146298,11/10/2021,PSEGLI,N MERRICK,Nassau,11566,,138,3376,Battery,"Tesla, Inc.",NM,10,POINT (-73.55445 40.66923)
12/31/2025,DGINT-06926,03/14/2018,O&R,MIDDLETOWN,Orange,10940,WEST,Shoemaker,41580,Battery,SolarCity,NM,5,POINT (-74.42261 41.44584)
12/31/2025,PAM-2022-195459,10/20/2022,PSEGLI,MASTIC,Suffolk,11950,,2957,5882,Battery,"EmPower CES, LLC",NM,10,POINT (-72.84055 40.80339)
12/31/2025,PAM-2022-177354,03/02/2022,PSEGLI,East Hampton,Suffolk,11937,,2462,4648,Battery,GreenLogic LLC,NM,20,POINT (-72.18518 40.96375)
12/31/2025,PAM-2024-378586,07/10/2024,PSEGLI,WANTAGH,Nassau,11793,,1949,3181,Battery,"Sunrun, Inc.",NM,5,POINT (-73.50984 40.67585)
12/31/2025,PAM-2022-273678,01/01/2024,PSEGLI,East Hampton,Suffolk,11937,,1557,2519,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-72.18518 40.96375)
12/31/2025,PAM-2023-330209,08/04/2023,PSEGLI,SETAUKET,Suffolk,11733,,146,1223,Battery,"EmPower CES, LLC",NM,5,POINT (-73.09613 40.94386)
12/31/2025,27152,10/21/2025,NYSEG,ITHACA,Tompkins,14850,Ithaca,NYS-BROOKTONDALE 531,4301101,Battery,"Solar Liberty Energy Systems, Inc.",NM,23,POINT (-76.49546 42.44051)
12/31/2025,PAM-2025-391256,11/03/2025,PSEGLI,DIX HILLS,Suffolk,11746,,3116,8157,Battery,"EmPower CES, LLC",NM,10,POINT (-73.3951 40.83655)
12/31/2025,PAM-2020-84696,02/08/2021,PSEGLI,Glen Cove,Nassau,11542,,655,5289,Battery,Sunrun_ Inc.,NM,5,POINT (-73.63173 40.86417)
12/31/2025,PAM-2025-389580,07/30/2025,PSEGLI,MERRICK,Nassau,11566,,138,6573,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.55445 40.66923)
12/31/2025,PAM-2024-382611,12/16/2024,PSEGLI,MEDFORD,Suffolk,11763,,1455,143,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.00079 40.81758)
12/31/2025,DGINT-11082,05/31/2022,O&R,Warwick,Orange,10990,CENTRAL,Wisner,80-5-13,Battery,Sunrun Inc,NM,6,POINT (-74.35825 41.25848)
12/31/2025,PAM-2025-391847,11/25/2025,PSEGLI,ALBERTSON,Nassau,11507,,258,8359,Battery,Venture Solar,NM,11.5,POINT (-73.64884 40.77131)
12/31/2025,384245,12/28/2021,National Grid,Brockport,Monroe,14420,006 - Albion/Medina,W. HAMLIN 82,36_06_8253,Battery,Cody Primmer (GreenSpark Solar),NM,10.24,POINT (-77.93845 43.2144)
12/31/2025,DGINT-13228,07/06/2023,O&R,NANUET,Rockland,10954,EAST,Nanuet,53-6-13,Battery,Trinity Solar,NM,5,POINT (-74.01385 41.09743)
12/31/2025,SDG-14036,03/27/2019,Con Ed,Peekskill,Westchester,10566,CENY-W,Buchanan,64U2,Battery,SolarCity,NM,5,POINT (-73.92211 41.29117)
12/31/2025,536931,11/17/2023,National Grid,East Greenbush,Rensselaer,12061,030-Albany,GREENBUSH 78,36_30_07852,Battery,Suncommon RBK - Residential (SunCommon),NM,4.06,POINT (-73.70167 42.59079)
12/31/2025,CH-14177,05/19/2022,Central Hudson,Wappingrs Fls,Dutchess,12590,Fishkill,Knapps Corners,8022,Battery,"Sunrun Installation Services, Inc.",NM,5,POINT (-73.91438 41.59714)
12/31/2025,CH-12971,03/02/2021,Central Hudson,Glenford,Ulster,12433,Kingston,Woodstock,3013,Battery,Hudson River Solar,NM,9,POINT (-74.14501 42.0005)
12/31/2025,PAM-2025-386111,02/25/2025,PSEGLI,ELMONT,Nassau,11003,,867,2965,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.7044 40.70754)
12/31/2025,20743,03/07/2023,NYSEG,Livingston Manor,Sullivan,12758,Liberty,NYS-LIVINGSTON MANOR 070,2401970,Battery,Infinity Solar Systems,NM,5.76,POINT (-74.82914 41.90005)
12/31/2025,586721,08/28/2024,National Grid,Albany,Albany,12203,030-Albany,PINEBUSH 371,36_30_37152,Battery,Jennifer Boots (Solar City DBA Tesla Energy),NM,5,POINT (-73.82357 42.6766)
12/31/2025,PAM-2021-160913,03/11/2022,PSEGLI,O BETHPAGE,Nassau,11804,,371,4185,Battery,Long Island Power Solutions,NM,7.68,POINT (-73.47747 40.74301)
12/31/2025,PAM-2018-51186,07/05/2018,PSEGLI,Bayville,Nassau,11709,,655,7548,Battery,Solar City,NM,10,POINT (-73.56658 40.91062)
12/31/2025,538595,11/20/2023,National Grid,Delmar,Albany,12054,030-Albany,DELMAR 279,36_30_27998,Battery,Jennifer Boots (Solar City DBA Tesla Energy),NM,5,POINT (-73.83044 42.62312)
12/31/2025,23285,03/15/2024,NYSEG,Brewster,Putnam,10509,Brewster,NYS-PUTNAM LAKE 484,1106984,Battery,SunCommon,NM,10,POINT (-73.61613 41.39451)
12/31/2025,PAM-2022-174315,07/29/2022,PSEGLI,CENTEREACH,Suffolk,11720,,193,739,Battery,"Sunrun, Inc.",NM,5,POINT (-73.08345 40.85846)
12/31/2025,CH-14027,12/07/2021,Central Hudson,Poughkeepsie,Dutchess,12603,Poughkeepsie,Spackenkill,6046,Battery,"Sunrun Installation Services, Inc.",NM,6,POINT (-73.89901 41.69646)
12/31/2025,PAM-2019-73528,10/30/2019,PSEGLI,Garden City,Nassau,11530,,184,2426,Battery,TESLA,NM,15,POINT (-73.63509 40.72645)
12/31/2025,PAM-2021-143297,01/11/2022,PSEGLI,PT WASH,Nassau,11050,,105,4848,Battery,"Tesla, Inc.",NM,10,POINT (-73.7008 40.8324)
12/31/2025,PAM-2025-393761,12/31/2025,PSEGLI,COMMACK,Suffolk,11725,,237,8203,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.29144 40.84713)
12/31/2025,CH-13573,07/29/2021,Central Hudson,Wappingrs Fls,Dutchess,12590,Fishkill,Fishkill Plains,8092,Battery,Tesla,NM,15,POINT (-73.91438 41.59714)
12/31/2025,PAM-2024-379668,07/16/2024,PSEGLI,E HAMPTON,Suffolk,11937,,2462,6232,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-72.18518 40.96375)
12/31/2025,DGINT-15913,06/25/2025,O&R,MIDDLETOWN,Orange,10940,WEST,Washington Heights,109-3-13,Battery,Sunrun Inc,NM,11.5,POINT (-74.42261 41.44584)
12/31/2025,PAM-2021-163939,11/14/2022,PSEGLI,MANHASSET,Nassau,11030,,105,3275,Battery,"Tesla, Inc.",NM,20,POINT (-73.69817 40.79822)
12/31/2025,PAM-2021-133377,12/08/2021,PSEGLI,WANTAGH,Nassau,11793,,138,275,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.50984 40.67585)
12/31/2025,394696,06/25/2022,National Grid,Saint Johnsville,Fulton,13452,035 - Gloversville,ST JOHNSVILLE 335,36_35_33554,Battery,Julie Montenegro (American Energy Care / AEC Solar,NM,6.72,POINT (-74.67843 42.99876)
12/31/2025,LDG-00305,08/02/2016,Con Ed,New York,New York,10128,CENY-M,Hell Gate,Yorkville,Battery,Demand Energy,,100,POINT (-73.9485 40.77808)
12/31/2025,105318,06/19/2018,National Grid,Wilton,Saratoga,12866,039-Saratoga,WEIBEL AVE 415,36_39_41552,Battery,Kristin Caltabiano (Bloom Energy),NM,300,POINT (-73.78441 43.08412)
12/31/2025,24218,10/04/2024,RGE,Pittsford,Monroe,14534,Canandaigua,0089RO5218-3091 Winton Rd S,0089RO5218,Battery,SED dba GreenSpark Solar,NM,15.36,POINT (-77.51697 43.09144)
12/31/2025,PAM-2022-198028,10/11/2022,PSEGLI,WESTBURY,Nassau,11590,,730,3323,Battery,"EmPower CES, LLC",NM,10,POINT (-73.58683 40.75712)
12/31/2025,441364,08/09/2022,National Grid,Barker,Niagara,14012,006-Albion/Medina,BARKER 78,36_06_7863,Battery,Bob Timkey (Go Solar LED),NM,11.712,POINT (-78.55259 43.33009)
12/31/2025,PAM-2025-387976,07/21/2025,PSEGLI,ROCKY PT,Suffolk,11778,,390,3552,Battery,"Tesla, Inc.",NM,23,POINT (-72.92399 40.94994)
12/31/2025,PAM-2019-77820,03/22/2020,PSEGLI,STONY BROOK,Suffolk,11790,,5860,8027,Battery,Sunation Solar Systems,NM,10,POINT (-73.1395 40.91297)
12/31/2025,656406,01/10/2025,National Grid,East Greenbush,Rensselaer,12061,030-Albany,GREENBUSH 78,36_30_07855,Battery,Jim Minogue (Solar Environment LLC),NM,15,POINT (-73.70167 42.59079)
12/31/2025,SDG-04992,01/16/2019,Con Ed,Ardsley,Westchester,10502,CENY-W,Elmsford No. 2,12W72,Battery,SolarCity,NM,5,POINT (-73.84802 41.01179)
12/31/2025,27762,11/11/2025,NYSEG,HAMBURG,Erie,14075,Lancaster,NYS-SOUTH PARK 473,3103903,Battery,Empire Solar Solutions,NM,11.5,POINT (-78.83422 42.71622)
12/31/2025,PAM-2025-387343,05/16/2025,PSEGLI,PT JEFFERSN,Suffolk,11777,,146,406,Battery,SUNation Solar Systems Inc.,NM,11.5,POINT (-73.07007 40.94624)
12/31/2025,PAM-2025-389649,06/23/2025,PSEGLI,UNIONDALE,Nassau,11553,,1949,183,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.59349 40.71795)
12/31/2025,PAM-2021-165480,01/05/2022,PSEGLI,UNIONDALE,Nassau,11553,,836,5486,Battery,"Tesla, Inc.",NM,5,POINT (-73.59349 40.71795)
12/31/2025,PAM-2023-374645,04/03/2024,PSEGLI,WYANDANCH,Suffolk,11798,,1453,7503,Battery,"Sunrun, Inc.",NM,10,POINT (-73.358 40.75985)
12/31/2025,PAM-2021-161078,12/22/2021,PSEGLI,ALBERTSON,Nassau,11507,,457,9868,Battery,"Tesla, Inc.",NM,10,POINT (-73.64884 40.77131)
12/31/2025,PAM-2017-48566,04/04/2018,PSEGLI,Oceanside,Nassau,11572,,229,8637,Battery,Solar City,NM,5,POINT (-73.64036 40.64212)
12/31/2025,DGINT-13893,12/05/2023,O&R,GOSHEN,Orange,10924,CENTRAL,South Goshen,89-2-13,Battery,Sunrun Inc,NM,10,POINT (-74.31657 41.40683)
12/31/2025,CH-22781,06/26/2025,Central Hudson,Kingston,Ulster,12401,Kingston,East Kingston,1021,Battery,"SUNRUN Installation Services, Inc",NM,11.5,POINT (-73.99737 41.92698)
12/31/2025,16981,01/27/2021,NYSEG,Carmel,Putnam,10512,Brewster,NYS-CRAFTS 422,1105722,Battery,New York Power Solutions,NM,7.6,POINT (-73.67674 41.42798)
12/31/2025,DGINT-06887,01/25/2018,O&R,MIDDLETOWN,Orange,10940,WEST,Otisville,41457,Battery,SolarCity,NM,5,POINT (-74.42261 41.44584)
12/31/2025,PAM-2024-379382,07/24/2024,PSEGLI,SOUTHOLD,Suffolk,11971,,933,6273,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-72.42815 41.06424)
12/31/2025,PAM-2023-372350,12/05/2023,PSEGLI,SYOSSET,Nassau,11791,,403,8730,Battery,"Sunrun, Inc.",NM,5,POINT (-73.49544 40.82746)
12/31/2025,628065,10/17/2024,National Grid,Westport,Essex,12993,041-Ticonderoga,,,Battery,Jim Minogue (Solar Environment LLC),NM,34.2,POINT (-73.43526 44.18421)
